Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr06,repeat_unit,12046096,12046436,+,OLO24#DNA/Mite,chr06,12046001,12046500,500,hyper,OLO24#DNA/Mite,68.2,TRUE,Azucena (CG context)
chr06,repeat_unit,12179670,12180154,-,OSTE30#DNA/hAT,chr06,12179501,12180000,500,hypo,OSTE30#DNA/hAT,66.2,TRUE,Azucena (CG context)
chr06,repeat_unit,13611598,13613477,+,LTR_Os_chr_11_2096#LTR,chr06,13611501,13612000,500,hyper,LTR_Os_chr_11_2096#LTR,80.6,TRUE,Azucena (CG context)
chr06,repeat_unit,15586439,15589528,-,RIRE8C__LiL#LTR/Gypsy,chr06,15589001,15589500,500,hyper,RIRE8C__LiL#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr06,repeat_unit,21172742,21173308,-,Osr31_AP003054-0#Other,chr06,21173001,21173500,500,hypo,Osr31_AP003054-0#Other,61.6,TRUE,Azucena (CG context)
chr06,repeat_unit,21355536,21356748,+,LTR_Os_chr_02_255#LTR/Gypsy,chr06,21355501,21356000,500,hyper,LTR_Os_chr_02_255#LTR/Gypsy,93,TRUE,Azucena (CG context)
chr06,repeat_unit,21697148,21697715,-,LTR_Os_chr_01_191#LTR,chr06,21697001,21697500,500,hyper,LTR_Os_chr_01_191#LTR,70.6,TRUE,Azucena (CG context)
chr06,repeat_unit,22973971,22974313,-,OLO24#DNA/Mite,chr06,22974001,22974500,500,hypo,OLO24#DNA/Mite,62.6,TRUE,Azucena (CG context)
chr06,repeat_unit,24573353,24573858,-,MERMITE18B#DNA,chr06,24573501,24574000,500,hypo,MERMITE18B#DNA,71.6,TRUE,Azucena (CG context)
chr06,repeat_unit,25816100,25825802,+,LTR_Os_chr_08_1551#LTR/Gypsy,chr06,25825001,25825500,500,hypo,LTR_Os_chr_08_1551#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr06,repeat_unit,26694570,26694925,+,ORSgTEMT00600395,chr06,26694501,26695000,500,hyper,ORSgTEMT00600395,71.2,TRUE,Azucena (CG context)
chr06,repeat_unit,27810557,27810911,+,LTR_Os_chr_05_1051#LTR,chr06,27810501,27811000,500,hypo,LTR_Os_chr_05_1051#LTR,71,TRUE,Azucena (CG context)
chr07,repeat_unit,3354087,3354403,-,STOWAWAY45_OS#DNA/Mite,chr07,3354001,3354500,500,hypo,STOWAWAY45_OS#DNA/Mite,63.4,TRUE,Azucena (CG context)
chr07,repeat_unit,4092484,4104244,+,LTR_Os_chr_07_1279#LTR,chr07,4097501,4098000,500,hypo,LTR_Os_chr_07_1279#LTR,100,TRUE,Azucena (CG context)
chr07,repeat_unit,5202051,5207504,-,rn_22-13_retroryza#LTR,chr07,5204501,5205000,500,hyper,rn_22-13_retroryza#LTR,100,TRUE,Azucena (CG context)
chr07,repeat_unit,11394744,11401644,+,LTR_Os_chr_05_970#LTR,chr07,11396001,11396500,500,hypo,LTR_Os_chr_05_970#LTR,100,TRUE,Azucena (CG context)
chr07,repeat_unit,12764523,12764884,+,ORSgTEMT00600217,chr07,12764501,12765000,500,hypo,ORSgTEMT00600217,72.4,TRUE,Azucena (CG context)
chr07,repeat_unit,16160969,16165142,+,LTR_Os_chr_12_2224#LTR,chr07,16162001,16162500,500,hypo,LTR_Os_chr_12_2224#LTR,100,TRUE,Azucena (CG context)
chr07,repeat_unit,18033095,18034465,+,LTR_Bd1_146#LTR,chr07,18034001,18034500,500,hyper,LTR_Bd1_146#LTR,93,TRUE,Azucena (CG context)
chr07,repeat_unit,18061326,18072963,+,ENSPM4_OS#DNA/En-Spm,chr07,18071001,18073000,2000,hypo,ENSPM4_OS#DNA/En-Spm,98.15,TRUE,Azucena (CG context)
chr07,repeat_unit,19604652,19605148,+,ORSiTEMT05300003#DNA/Mite,chr07,19604501,19605000,500,hypo,ORSiTEMT05300003#DNA/Mite,69.8,TRUE,Azucena (CG context)
chr07,repeat_unit,20400427,20400948,-,rn_56-38_retroryza#LTR,chr07,20400501,20401000,500,hypo,rn_56-38_retroryza#LTR,89.6,TRUE,Azucena (CG context)
chr07,repeat_unit,20604343,20605370,+,LTR_Os_chr_03_545#LTR,chr07,20605001,20605500,500,hyper,LTR_Os_chr_03_545#LTR,74,TRUE,Azucena (CG context)
chr07,repeat_unit,21110939,21115515,+,LTR_Os_chr_01_23#LTR/Copia,chr07,21115001,21115500,500,hypo,LTR_Os_chr_01_23#LTR/Copia,100,TRUE,Azucena (CG context)
chr07,repeat_unit,23951890,23952518,+,LTR_Os_chr_01_191#LTR,chr07,23952001,23952500,500,hyper,LTR_Os_chr_01_191#LTR,100,TRUE,Azucena (CG context)
chr07,repeat_unit,26611524,26611911,-,MERMITE18B#DNA,chr07,26611501,26612000,500,hypo,MERMITE18B#DNA,77.6,TRUE,Azucena (CG context)
chr07,repeat_unit,26715099,26715413,+,ORSgTEMT02900010,chr07,26715001,26715500,500,hypo,ORSgTEMT02900010,63,TRUE,Azucena (CG context)
chr07,repeat_unit,28254099,28254413,+,LTR_Os_chr_01_191#LTR,chr07,28254001,28254500,500,hypo,LTR_Os_chr_01_191#LTR,63,TRUE,Azucena (CG context)
chr07,repeat_unit,29015977,29019682,-,LTR_Os_chr_02_353#LTR/Gypsy,chr07,29017001,29017500,500,hypo,LTR_Os_chr_02_353#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr08,repeat_unit,2860975,2871948,+,LTR_Os_chr_01_114#LTR,chr08,2861001,2861500,500,hyper,LTR_Os_chr_01_114#LTR,100,TRUE,Azucena (CG context)
chr08,repeat_unit,4667112,4667490,+,LTR_Os_chr_06_1194#LTR,chr08,4667001,4667500,500,hypo,LTR_Os_chr_06_1194#LTR,75.8,TRUE,Azucena (CG context)
chr08,repeat_unit,8352619,8353997,+,Os5_05_3L#LTR,chr08,8352501,8353000,500,hypo,Os5_05_3L#LTR,76.4,TRUE,Azucena (CG context)
chr08,repeat_unit,10765623,10766379,-,MUDRN1_OS#DNA/MuDR,chr08,10765501,10766000,500,hyper,MUDRN1_OS#DNA/MuDR,75.6,TRUE,Azucena (CG context)
chr08,repeat_unit,12103467,12110842,-,LTR_Os_chr_07_1369#LTR,chr08,12109501,12110500,1000,hyper,LTR_Os_chr_07_1369#LTR,100,TRUE,Azucena (CG context)
chr08,repeat_unit,12793732,12802808,+,ORSiCMCM00100015,chr08,12800001,12800500,500,hypo,ORSiCMCM00100015,100,TRUE,Azucena (CG context)
chr08,repeat_unit,14472257,14475840,-,ORSiTETNOOT00178,chr08,14474501,14475000,500,hypo,ORSiTETNOOT00178,100,TRUE,Azucena (CG context)
chr08,repeat_unit,14496916,14497356,-,LTR_Os_chr_04_686#LTR,chr08,14497001,14497500,500,hyper,LTR_Os_chr_04_686#LTR,71.2,TRUE,Azucena (CG context)
chr08,repeat_unit,15083629,15084041,-,TNR11#DNA/Mite,chr08,15083501,15084000,500,hypo,TNR11#DNA/Mite,74.4,TRUE,Azucena (CG context)
chr08,repeat_unit,17987642,17987981,+,LTR_Os_chr_05_1051#LTR,chr08,17987501,17988000,500,hypo,LTR_Os_chr_05_1051#LTR,68,TRUE,Azucena (CG context)
chr08,repeat_unit,18857184,18866814,-,ORSiTETN00200009#DNA/En-Spm,chr08,18866501,18867000,500,hypo,ORSiTETN00200009#DNA/En-Spm,62.8,TRUE,Azucena (CG context)
chr08,repeat_unit,20265178,20265987,-,LTR_Sb_chr_09_619#LTR,chr08,20265001,20265500,500,hyper,LTR_Sb_chr_09_619#LTR,64.6,TRUE,Azucena (CG context)
chr08,repeat_unit,20455088,20455403,-,ORSgTEMT00100182,chr08,20455001,20455500,500,hyper,ORSgTEMT00100182,63.2,TRUE,Azucena (CG context)
chr08,repeat_unit,22406670,22407006,-,OLO24#DNA/Mite,chr08,22406501,22407000,500,hypo,OLO24#DNA/Mite,66.2,TRUE,Azucena (CG context)
chr08,repeat_unit,25066022,25066358,-,ORSgTEMT00100275,chr08,25066001,25066500,500,hypo,ORSgTEMT00100275,67.4,TRUE,Azucena (CG context)
chr08,repeat_unit,25987435,25996591,+,LTR_Os_chr_01_31#LTR,chr08,25987501,25988000,500,hypo,LTR_Os_chr_01_31#LTR,100,TRUE,Azucena (CG context)
chr08,repeat_unit,26226688,26227025,-,ORSgTEMT00101181,chr08,26226501,26227000,500,hyper,ORSgTEMT00101181,62.6,TRUE,Azucena (CG context)
chr08,repeat_unit,26611329,26619869,-,LTR_Os_chr_03_497#LTR,chr08,26619501,26620000,500,hypo,LTR_Os_chr_03_497#LTR,73.8,TRUE,Azucena (CG context)
chr08,repeat_unit,28358314,28358824,+,LTR_Os_chr_01_191#LTR,chr08,28358501,28359000,500,hypo,LTR_Os_chr_01_191#LTR,64.8,TRUE,Azucena (CG context)
chr08,repeat_unit,28369075,28369438,+,CPR1__LiL#LTR/Copia,chr08,28369001,28369500,500,hypo,CPR1__LiL#LTR/Copia,72.8,TRUE,Azucena (CG context)
chr09,repeat_unit,853692,854427,-,LTR_Os_chr_06_1151#LTR,chr09,854001,854500,500,hyper,LTR_Os_chr_06_1151#LTR,85.4,TRUE,Azucena (CG context)
chr09,repeat_unit,1266266,1267418,-,LTR_Os_chr_08_1493#LTR/Copia,chr09,1266501,1267000,500,hypo,LTR_Os_chr_08_1493#LTR/Copia,100,TRUE,Azucena (CG context)
chr09,repeat_unit,3643733,3654601,-,SPMLIKE#DNA/En-Spm,chr09,3644001,3644500,500,hypo,SPMLIKE#DNA/En-Spm,100,TRUE,Azucena (CG context)
chr09,repeat_unit,4622103,4623638,+,LTR_Os_chr_06_1075#LTR,chr09,4622001,4622500,500,hypo,LTR_Os_chr_06_1075#LTR,79.6,TRUE,Azucena (CG context)
chr09,repeat_unit,8689579,8691184,-,LTR_Bd1_186#LTR,chr09,8689501,8690000,500,hypo,LTR_Bd1_186#LTR,84.4,TRUE,Azucena (CG context)
chr09,repeat_unit,12231019,12232344,-,LTR_Os_chr_06_1075#LTR,chr09,12231001,12231500,500,hyper,LTR_Os_chr_06_1075#LTR,96.4,TRUE,Azucena (CG context)
chr09,repeat_unit,12455781,12468841,-,LTR_Os_chr_09_1785#LTR,chr09,12467501,12468000,500,hypo,LTR_Os_chr_09_1785#LTR,100,TRUE,Azucena (CG context)
chr09,repeat_unit,13034596,13035550,+,ORSgTERT00100519,chr09,13034501,13035000,500,hyper,ORSgTERT00100519,81,TRUE,Azucena (CG context)
chr09,repeat_unit,13309685,13310684,+,LTR_Os_chr_02_286#LTR,chr09,13310001,13310500,500,hypo,LTR_Os_chr_02_286#LTR,100,TRUE,Azucena (CG context)
chr09,repeat_unit,16796826,16802928,-,LTR_Os_chr_09_1802#LTR,chr09,16801501,16802000,500,hypo,LTR_Os_chr_09_1802#LTR,100,TRUE,Azucena (CG context)
chr09,repeat_unit,18252143,18253507,+,MERMITE18B#DNA,chr09,18252001,18252500,500,hypo,MERMITE18B#DNA,71.6,TRUE,Azucena (CG context)
chr09,repeat_unit,19821658,19821998,-,OSTE17#DNA,chr09,19821501,19822000,500,hyper,OSTE17#DNA,68.2,TRUE,Azucena (CG context)
chr09,repeat_unit,22803154,22803499,-,MERMITE18B#DNA,chr09,22803001,22803500,500,hypo,MERMITE18B#DNA,69.2,TRUE,Azucena (CG context)
chr10,repeat_unit,79881,80357,+,ORSgOTOT00000707,chr10,80001,80500,500,hypo,ORSgOTOT00000707,71.4,TRUE,Azucena (CG context)
chr10,repeat_unit,845665,846872,+,MERMITEH#DNA,chr10,845501,846000,500,hypo,MERMITEH#DNA,67.2,TRUE,Azucena (CG context)
chr10,repeat_unit,1103137,1103563,-,CACTA-F#DNA/En-Spm,chr10,1103001,1103500,500,hypo,CACTA-F#DNA/En-Spm,72.8,TRUE,Azucena (CG context)
chr10,repeat_unit,1363256,1364389,+,OSLINE1-4#LINE,chr10,1363501,1364000,500,hypo,OSLINE1-4#LINE,100,TRUE,Azucena (CG context)
chr10,repeat_unit,2813222,2814329,-,LTR_Os_chr_03_545#LTR,chr10,2814001,2814500,500,hypo,LTR_Os_chr_03_545#LTR,65.8,TRUE,Azucena (CG context)
chr10,repeat_unit,4293475,4293801,+,ORSgTEMT00100138,chr10,4293501,4294000,500,hyper,ORSgTEMT00100138,60.2,TRUE,Azucena (CG context)
chr10,repeat_unit,4577666,4578167,+,MERMITE18A#DNA,chr10,4577501,4578000,500,hypo,MERMITE18A#DNA,67,TRUE,Azucena (CG context)
chr10,repeat_unit,8664080,8678572,-,LTR_Os_chr_10_1884#LTR/Gypsy,chr10,8677001,8679000,2000,hypo,LTR_Os_chr_10_1884#LTR/Gypsy,78.6,TRUE,Azucena (CG context)
chr10,repeat_unit,9392154,9392808,+,LTR_Os_chr_05_975#LTR,chr10,9392001,9392500,500,hyper,LTR_Os_chr_05_975#LTR,69.4,TRUE,Azucena (CG context)
chr10,repeat_unit,9543339,9551019,-,LTR_Os_chr_05_881#LTR,chr10,9543501,9544500,1000,hypo,LTR_Os_chr_05_881#LTR,100,TRUE,Azucena (CG context)
chr10,repeat_unit,11328988,11335399,-,LTR_Os_chr_10_1909#LTR,chr10,11330001,11330500,500,hypo,LTR_Os_chr_10_1909#LTR,100,TRUE,Azucena (CG context)
chr10,repeat_unit,12217801,12218334,-,ORSgOTOT00000707,chr10,12218001,12218500,500,hyper,ORSgOTOT00000707,66.8,TRUE,Azucena (CG context)
chr10,repeat_unit,15282168,15287386,+,LTR_Os_chr_12_2162#LTR/Copia,chr10,15286501,15287000,500,hypo,LTR_Os_chr_12_2162#LTR/Copia,100,TRUE,Azucena (CG context)
chr10,repeat_unit,15769547,15772544,-,LTR_Os_chr_05_940#LTR,chr10,15771501,15772000,500,hypo,LTR_Os_chr_05_940#LTR,100,TRUE,Azucena (CG context)
chr10,repeat_unit,16507663,16508317,+,LTR_Os_chr_10_1937#LTR,chr10,16508001,16508500,500,hyper,LTR_Os_chr_10_1937#LTR,63.4,TRUE,Azucena (CG context)
chr10,repeat_unit,18583178,18583503,-,ORSgTEMT00800029,chr10,18583001,18583500,500,hypo,ORSgTEMT00800029,64.6,TRUE,Azucena (CG context)
chr10,repeat_unit,18921504,18932533,-,LTR_Os_chr_10_1947#LTR/Gypsy,chr10,18922001,18922500,500,hypo,LTR_Os_chr_10_1947#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr10,repeat_unit,19504520,19510912,-,ORSgTERT00100010,chr10,19509501,19511500,2000,hyper,ORSgTERT00100010,70.6,TRUE,Azucena (CG context)
chr10,repeat_unit,19991376,19992555,-,LTR_Os_chr_03_519#LTR,chr10,19991501,19992000,500,hypo,LTR_Os_chr_03_519#LTR,100,TRUE,Azucena (CG context)
chr10,repeat_unit,20103091,20103521,-,OSLINE1-3#LINE,chr10,20103001,20103500,500,hyper,OSLINE1-3#LINE,82,TRUE,Azucena (CG context)
chr10,repeat_unit,20163262,20164527,-,MERMITE18B#DNA,chr10,20163501,20165000,1500,hypo,MERMITE18B#DNA,68.4666666666667,TRUE,Azucena (CG context)
chr10,repeat_unit,22002414,22003328,+,LTR_Os_chr_10_1937#LTR,chr10,22003001,22003500,500,hyper,LTR_Os_chr_10_1937#LTR,65.6,TRUE,Azucena (CG context)
chr10,repeat_unit,22585168,22585496,+,LTR_Os_chr_11_2018#LTR,chr10,22585001,22585500,500,hypo,LTR_Os_chr_11_2018#LTR,65.8,TRUE,Azucena (CG context)
chr10,repeat_unit,22605494,22606443,+,LTR_Os_chr_09_1785#LTR,chr10,22605501,22606000,500,hypo,LTR_Os_chr_09_1785#LTR,100,TRUE,Azucena (CG context)
chr10,repeat_unit,23162260,23168251,-,LTR_Os_chr_10_1962#LTR,chr10,23162001,23163000,1000,hypo,LTR_Os_chr_10_1962#LTR,74.1,TRUE,Azucena (CG context)
chr11,repeat_unit,806259,806880,-,LTR_Os_chr_01_191#LTR,chr11,806501,807000,500,hypo,LTR_Os_chr_01_191#LTR,76,TRUE,Azucena (CG context)
chr11,repeat_unit,1635012,1637144,+,ORSiTERTOOT00012#LINE,chr11,1635001,1635500,500,hypo,ORSiTERTOOT00012#LINE,97.8,TRUE,Azucena (CG context)
chr11,repeat_unit,2795199,2795534,+,ORSgTEMT00101240,chr11,2795001,2795500,500,hyper,ORSgTEMT00101240,60.4,TRUE,Azucena (CG context)
chr11,repeat_unit,4399183,4399534,-,LTR_Os_chr_08_1457#LTR,chr11,4399001,4399500,500,hyper,LTR_Os_chr_08_1457#LTR,63.6,TRUE,Azucena (CG context)
chr11,repeat_unit,8829464,8829872,+,ORSgTEMT01800057,chr11,8829501,8830000,500,hypo,ORSgTEMT01800057,74.4,TRUE,Azucena (CG context)
chr11,repeat_unit,8999431,8999925,-,LTR_Os_chr_01_191#LTR,chr11,8999501,9000000,500,hypo,LTR_Os_chr_01_191#LTR,85,TRUE,Azucena (CG context)
chr11,repeat_unit,9923086,9925392,+,LTR_Os_chr_06_1075#LTR,chr11,9924501,9925000,500,hypo,LTR_Os_chr_06_1075#LTR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,10976448,10976829,-,TYPEU1#DNA,chr11,10976501,10977000,500,hypo,TYPEU1#DNA,65.8,TRUE,Azucena (CG context)
chr11,repeat_unit,18400110,18404021,-,LTR_Os_chr_06_1071#LTR/Gypsy,chr11,18400501,18401000,500,hyper,LTR_Os_chr_06_1071#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr11,repeat_unit,21997872,21998754,-,rn_216-127_retroryza#LTR,chr11,21998001,21999000,1000,hypo,rn_216-127_retroryza#LTR,75.4,TRUE,Azucena (CG context)
chr11,repeat_unit,22391565,22395571,-,LTR_Os_chr_03_525#LTR,chr11,22393001,22394000,1000,hyper,LTR_Os_chr_03_525#LTR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,25974438,25976304,-,OSMU4#DNA/MuDR,chr11,25974501,25975000,500,hyper,OSMU4#DNA/MuDR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,26864777,26872546,-,MUDR1_OS#DNA/MuDR,chr11,26866001,26866500,500,hypo,MUDR1_OS#DNA/MuDR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,27575001,27576987,-,LTR_Os_chr_09_1800#LTR,chr11,27576001,27576500,500,hyper,LTR_Os_chr_09_1800#LTR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,27682137,27683647,+,LTR_Os_chr_08_1624#LTR/Gypsy,chr11,27682501,27683000,500,hyper,LTR_Os_chr_08_1624#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr11,repeat_unit,27767096,27772054,+,rn_314-187_retroryza#LTR,chr11,27770501,27771000,500,hypo,rn_314-187_retroryza#LTR,100,TRUE,Azucena (CG context)
chr11,repeat_unit,28209514,28211416,-,TREP3420#DNA/En-Spm,chr11,28210501,28211000,500,hypo,TREP3420#DNA/En-Spm,100,TRUE,Azucena (CG context)
chr11,repeat_unit,28741694,28742034,+,LTR_Os_chr_06_1075#LTR,chr11,28741501,28742000,500,hyper,LTR_Os_chr_06_1075#LTR,61.4,TRUE,Azucena (CG context)
chr11,repeat_unit,28864020,28865593,+,MERMITE#DNA,chr11,28864001,28864500,500,hyper,MERMITE#DNA,96.2,TRUE,Azucena (CG context)
chr12,repeat_unit,1339645,1340264,-,LTR_Os_chr_01_191#LTR,chr12,1339501,1340000,500,hypo,LTR_Os_chr_01_191#LTR,71.2,TRUE,Azucena (CG context)
chr12,repeat_unit,9628815,9640745,-,LTR_Os_chr_04_709#LTR,chr12,9629001,9629500,500,hypo,LTR_Os_chr_04_709#LTR,100,TRUE,Azucena (CG context)
chr12,repeat_unit,10718401,10721963,+,ORSiTETNOOT00200,chr12,10721001,10722500,1500,hyper,ORSiTETNOOT00200,64.2,TRUE,Azucena (CG context)
chr12,repeat_unit,12761936,12762432,-,LTR_Os_chr_07_1354_2frag#LTR,chr12,12762001,12762500,500,hypo,LTR_Os_chr_07_1354_2frag#LTR,86.4,TRUE,Azucena (CG context)
chr12,repeat_unit,14426037,14429013,+,LTR_Os_chr_11_2013#LTR/Gypsy,chr12,14426001,14426500,500,hypo,LTR_Os_chr_11_2013#LTR/Gypsy,92.8,TRUE,Azucena (CG context)
chr12,repeat_unit,15164028,15164365,-,TREP3422#DNA/En-Spm,chr12,15164001,15164500,500,hyper,TREP3422#DNA/En-Spm,67.6,TRUE,Azucena (CG context)
chr12,repeat_unit,15263609,15264578,-,LTR_Os_chr_05_1000#LTR/Copia,chr12,15264001,15264500,500,hyper,LTR_Os_chr_05_1000#LTR/Copia,100,TRUE,Azucena (CG context)
chr12,repeat_unit,16548213,16550307,+,LTR_Os_chr_12_2328#LTR,chr12,16549501,16550000,500,hypo,LTR_Os_chr_12_2328#LTR,100,TRUE,Azucena (CG context)
chr12,repeat_unit,17588813,17596043,-,MDR1#DNA/MuDR,chr12,17588501,17590000,1500,hypo,MDR1#DNA/MuDR,79.2,TRUE,Azucena (CG context)
chr12,repeat_unit,22142692,22157989,-,LTR_Os_chr_12_2325#LTR/Gypsy,chr12,22149001,22149500,500,hyper,LTR_Os_chr_12_2325#LTR/Gypsy,100,TRUE,Azucena (CG context)
chr12,repeat_unit,24266644,24266977,-,LTR_Os_chr_03_527#LTR,chr12,24266501,24267000,500,hypo,LTR_Os_chr_03_527#LTR,66.8,TRUE,Azucena (CG context)
chr12,repeat_unit,25433598,25439977,+,LTR_Os_chr_12_2340#LTR/Copia,chr12,25433501,25434000,500,hyper,LTR_Os_chr_12_2340#LTR/Copia,80.6,TRUE,Azucena (CG context)
chr12,repeat_unit,27289570,27292290,+,LTR_Os_chr_04_800#LTR,chr12,27290001,27290500,500,hypo,LTR_Os_chr_04_800#LTR,100,TRUE,Azucena (CG context)
chr01,repeat_unit,944164,953170,-,osr29_retroryza#LTR/Gypsy,chr01,952801,953200,400,hypo,osr29_retroryza#LTR/Gypsy,92.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,1344742,1345152,+,ORSgTEMT00100257,chr01,1344801,1345200,400,hypo,ORSgTEMT00100257,88,TRUE,Azucena (CHG context)
chr01,repeat_unit,1947483,1948394,-,LINE-05_OS#LINE,chr01,1948001,1948400,400,hypo,LINE-05_OS#LINE,98.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,2167297,2167537,-,ORSgTETNOOT01776,chr01,2167201,2167600,400,hypo,ORSgTETNOOT01776,60.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,2291722,2291990,+,LTR_Os_chr_01_34#LTR,chr01,2291601,2292000,400,hypo,LTR_Os_chr_01_34#LTR,67.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,2335754,2341139,+,LTR_Os_chr_01_17#LTR,chr01,2335201,2337600,2400,hypo,LTR_Os_chr_01_17#LTR,76.9583333333333,TRUE,Azucena (CHG context)
chr01,repeat_unit,2546819,2547098,-,LTR_Os_chr_03_533#LTR,chr01,2546801,2547200,400,hyper,LTR_Os_chr_03_533#LTR,70,TRUE,Azucena (CHG context)
chr01,repeat_unit,2862117,2862359,+,ORSgTEMT01601672,chr01,2862001,2862400,400,hypo,ORSgTEMT01601672,60.75,TRUE,Azucena (CHG context)
chr01,repeat_unit,2989452,2997976,-,MuDR3_OS#DNA/MuDR,chr01,2996401,2997600,1200,hypo,MuDR3_OS#DNA/MuDR,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,3800260,3801280,-,CACTA-D#DNA/En-Spm,chr01,3800401,3800800,400,hypo,CACTA-D#DNA/En-Spm,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,4855916,4868804,+,LTR_Os_chr_01_26#LTR,chr01,4864801,4868000,3200,hypo,LTR_Os_chr_01_26#LTR,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,5522500,5522780,-,SINE9_OS#SINE,chr01,5522401,5522800,400,hypo,SINE9_OS#SINE,70.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,5858693,5859445,+,LTR_Os_chr_11_1966#LTR,chr01,5859201,5859600,400,hypo,LTR_Os_chr_11_1966#LTR,61.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,5980868,5981463,-,LTR_Os_chr_01_191#LTR,chr01,5980801,5981200,400,hyper,LTR_Os_chr_01_191#LTR,83.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,6202133,6203096,-,LTR_Os_chr_01_191#LTR,chr01,6202001,6202400,400,hyper,LTR_Os_chr_01_191#LTR,67,TRUE,Azucena (CHG context)
chr01,repeat_unit,6306368,6307716,+,MERMITEH#DNA,chr01,6306401,6306800,400,hypo,MERMITEH#DNA,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,6978549,6978811,+,ORSgTETNOOT02181,chr01,6978401,6978800,400,hypo,ORSgTETNOOT02181,63,TRUE,Azucena (CHG context)
chr01,repeat_unit,7057349,7057760,+,ORSgTEMT00300052,chr01,7057201,7057600,400,hypo,ORSgTEMT00300052,63,TRUE,Azucena (CHG context)
chr01,repeat_unit,7489940,7490284,-,MERMITE18B#DNA,chr01,7490001,7490400,400,hypo,MERMITE18B#DNA,71,TRUE,Azucena (CHG context)
chr01,repeat_unit,7622322,7622778,-,TYPEU1#DNA,chr01,7622401,7622800,400,hyper,TYPEU1#DNA,94.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,8837684,8839044,+,SZ-44_LTR#LTR,chr01,8838801,8839200,400,hypo,SZ-44_LTR#LTR,61,TRUE,Azucena (CHG context)
chr01,repeat_unit,9290860,9291346,-,LTR_Os_chr_01_191#LTR,chr01,9290801,9291200,400,hypo,LTR_Os_chr_01_191#LTR,85.25,TRUE,Azucena (CHG context)
chr01,repeat_unit,9436282,9436832,+,LTR_Os_chr_09_1711#LTR,chr01,9436401,9436800,400,hypo,LTR_Os_chr_09_1711#LTR,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,9718154,9718481,-,ORSgTEMT00100315,chr01,9718001,9718400,400,hypo,ORSgTEMT00100315,61.75,TRUE,Azucena (CHG context)
chr01,repeat_unit,10247731,10259005,-,ORSgTETN00200001,chr01,10248401,10248800,400,hypo,ORSgTETN00200001,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,10810784,10811655,+,LTR_Os_chr_03_487#LTR/Gypsy,chr01,10811201,10811600,400,hypo,LTR_Os_chr_03_487#LTR/Gypsy,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,11521734,11525129,-,LTR_Os_chr_01_58#LTR,chr01,11521601,11522000,400,hyper,LTR_Os_chr_01_58#LTR,66.75,TRUE,Azucena (CHG context)
chr01,repeat_unit,11671359,11671881,-,OSTE30#DNA/hAT,chr01,11671201,11671600,400,hypo,OSTE30#DNA/hAT,60.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,11702458,11703507,-,LTR_Os_chr_03_545#LTR,chr01,11703201,11703600,400,hypo,LTR_Os_chr_03_545#LTR,76.75,TRUE,Azucena (CHG context)
chr01,repeat_unit,12115854,12116270,-,LTR_Os_chr_01_191#LTR,chr01,12116001,12116400,400,hypo,LTR_Os_chr_01_191#LTR,67.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,12550519,12550776,+,ORSgTETNOOT00270,chr01,12550401,12550800,400,hypo,ORSgTETNOOT00270,64.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,13478851,13484206,-,LTR_Os_chr_08_1624#LTR/Gypsy,chr01,13478801,13479200,400,hypo,LTR_Os_chr_08_1624#LTR/Gypsy,87.5,TRUE,Azucena (CHG context)
chr01,repeat_unit,13862942,13875812,-,LTR_Os_chr_09_1783#LTR/Gypsy,chr01,13874001,13874400,400,hypo,LTR_Os_chr_09_1783#LTR/Gypsy,100,TRUE,Azucena (CHG context)
chr01,repeat_unit,14213930,14214248,+,LTR_Os_chr_07_1354_2frag#LTR,chr01,14214001,14214400,400,hypo,LTR_Os_chr_07_1354_2frag#LTR,62,TRUE,Azucena (CHG context)
